cause,classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,57 rue Merlino   Arrêté de mise en sécurit urgente du 09/02/21, Arrêté de mise en sécurit urgente du 09/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/57-rue-merlino-13014_msu_2021_00494.pdf,57 rue Merlino,13014.0,True,57-rue-merlino-13014_msu_2021_00494.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,17 boulevard Christophe Moncada,17 boulevard Christophe Moncada,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/17-BD-CHRISTOPHE-MONCADA-13015_2018_03328.pdf,17 boulevard Christophe Moncada,13015.0,True,17-BD-CHRISTOPHE-MONCADA-13015_2018_03328.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,193 boulevard Simon Bolivard - Arrêté modificatif du 11/01/2019,193 boulevard Simon Bolivard,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/193-BD-SIMON-BOLIVARD-13015_2018_03401.pdf,193 boulevard Simon Bolivard,13015.0,True,193-BD-SIMON-BOLIVARD-13015_2018_03401.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,173 rue de Lyon - Arrêté de péril du 27/12/2018   -  Main levée du 23/11/2020  -  Main levée du 31/12/2020,Main levée du 23/11/2020  ,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-173-rue-de-lyon-13015-_2020_02775.pdf,173 rue de Lyon,13015.0,True,ml-173-rue-de-lyon-13015-_2020_02775.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,173 rue de Lyon - Arrêté de péril du 27/12/2018   -  Main levée du 23/11/2020  -  Main levée du 31/12/2020, Main levée du 31/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-173-rue-de-lyon-13015-n2020_03137-b.pdf,173 rue de Lyon,13015.0,True,ml-173-rue-de-lyon-13015-n2020_03137-b.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,234 avenue Roger Salengro Arrêté de péril imminent du 05/01/2019  Arrêté de mise en sécurité urgente du 01/03/21,Arrêté de mise en sécurité urgente du 01/03/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/234-avenue-salengro_msu_2021_00667_du-01-03-2021.pdf,234 avenue Roger Salengro,13015.0,True,234-avenue-salengro_msu_2021_00667_du-01-03-2021.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,389 rue de Lyon  Arrêté de main levée,Arrêté de main levée,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/389-rue-de-lyon-13015_ml_2020_02992.pdf,389 rue de Lyon,13015.0,True,389-rue-de-lyon-13015_ml_2020_02992.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,1 rue Edgar Quinet,1 rue Edgar Quinet,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/1-rue-edgar-quinet-13015_2019_00098.pdf,1 rue Edgar Quinet,13015.0,True,1-rue-edgar-quinet-13015_2019_00098.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,13 rue Joseph Bodo,13 rue Joseph Bodo,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/13-AVENUE-JOSEPH-BODO-13015_2019_00179.pdf,13 rue Joseph Bodo,13015.0,True,13-AVENUE-JOSEPH-BODO-13015_2019_00179.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/32-RUE-FELIX-ZOCCOLA-1-3-5-RUE-EDGAR-QUINET_2019_00251.pdf,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,13015.0,True,32-RUE-FELIX-ZOCCOLA-1-3-5-RUE-EDGAR-QUINET_2019_00251.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,38 avenue Félix Zoccola : Arrêté de péril grave et imminent du 06/02/2019  - Arrêté de péril ordinaire du 25/09/2020 - Main levée du 31/12/2020,Arrêté de péril ordinaire du 25/09/2020 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_38-avenue-felix-zoccola-13015_2020_02225_vdm.pdf,38 avenue Félix Zoccola,13015.0,True,po_38-avenue-felix-zoccola-13015_2020_02225_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,38 avenue Félix Zoccola : Arrêté de péril grave et imminent du 06/02/2019  - Arrêté de péril ordinaire du 25/09/2020 - Main levée du 31/12/2020,Main levée du 31/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_38-avenue-felix-zoccola-13015_n_2020_03141.pdf,38 avenue Félix Zoccola,13015.0,True,ml_38-avenue-felix-zoccola-13015_n_2020_03141.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,140 rue de Lyon - Arrété du 23/04/2019  - Arrété de péril du 13/10/2020,Arrété de péril du 13/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-140-rue-de-lyon-13015-n2020_02315-b.pdf,140 rue de Lyon,13015.0,True,po-140-rue-de-lyon-13015-n2020_02315-b.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,315 rue de Lyon : Arrêté de péril simple du 17/01/2020,Arrêté de péril simple du 17/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_315-rue-de-lyon-13015_2020_00080_vdm.pdf,315 rue de Lyon,13015.0,True,ps_315-rue-de-lyon-13015_2020_00080_vdm.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,91 boulevard Oddo- Arrêté du 05/02/2021,91 boulevard Oddo,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/91-bd-oddo-13015_2020_00668.pdf,91 boulevard Oddo,13015.0,True,91-bd-oddo-13015_2020_00668.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,91 boulevard Oddo- Arrêté du 05/02/2021,Arrêté du 05/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/91-bd-oddo-13015_2021_00423.pdf,91 boulevard Oddo,13015.0,True,91-bd-oddo-13015_2021_00423.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,365 rue de Lyon : Arrêté de péril ordinaire,Arrêté de péril ordinaire,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_365-rue-de-lyon-13015_2020_01740_vdm.pdf,365 rue de Lyon,13015.0,True,po_365-rue-de-lyon-13015_2020_01740_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,10 rue Séraphin,10 rue Séraphin,https://www.marseille.fr/sites/default/files/contenu/logement/Sinistres/po-10-rue-seraphin-13015_2020_02464.pdf,10 rue Séraphin,13015.0,True,po-10-rue-seraphin-13015_2020_02464.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,548 chemin de la Madrague Ville Arrêté d'abrogation du périmètre de sécurité,Arrêté d'abrogation du périmètre de sécurité,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/548-chemin-madrague-ville_abro-perimetre-securite-2020_02487.pdf,548 chemin de la Madrague Ville,13015.0,True,548-chemin-madrague-ville_abro-perimetre-securite-2020_02487.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,18 rue Le Chatelier - 13015 : Interdiction d'occupper du 09/12/2020 - Arrêté de péril imminent du 18/12/2020   Arrêté de main levée du 01/03/21,Arrêté de péril imminent du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_18-rue-le-chatelier-13015_2020_03060_vdm.pdf,18 rue Le Chatelier,13015.0,True,pi_18-rue-le-chatelier-13015_2020_03060_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,18 rue Le Chatelier - 13015 : Interdiction d'occupper du 09/12/2020 - Arrêté de péril imminent du 18/12/2020   Arrêté de main levée du 01/03/21,Arrêté de main levée du 01/03/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/18-rue-le-chatelier-13015_ml_2021_00670_du-01-mars-2021.pdf,18 rue Le Chatelier,13015.0,True,18-rue-le-chatelier-13015_ml_2021_00670_du-01-mars-2021.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,4 chemin de la Martine : Parcelle n°215904 E0044 - Parcelle n°215904 E0045,Parcelle n°215904 E0044,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/4-chemin-de-la-martine-e0045-13015_2021_00370.pdf,4 chemin de la Martine : Parcelle n°215904 E0044 - Parcelle n°215904 E0045,13015.0,True,4-chemin-de-la-martine-e0045-13015_2021_00370.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,4 chemin de la Martine : Parcelle n°215904 E0044 - Parcelle n°215904 E0045,Parcelle n°215904 E0045,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/4-chemin-de-la-martine-13015_2021_00370.pdf,4 chemin de la Martine : Parcelle n°215904 E0044 - Parcelle n°215904 E0045,13015.0,True,4-chemin-de-la-martine-13015_2021_00370.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,102-104 rue de Lyon,102-104 rue de Lyon,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/102-104-rue-de-lyon-13015_2021_00377.pdf,102-104 rue de Lyon,13015.0,True,102-104-rue-de-lyon-13015_2021_00377.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,2 rue Séraphin  Arrêté de mise en sécurité du 16/02/21,Arrêté de mise en sécurité du 16/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-rue-seraphin-13015_ms_2021_00531_16-02-21.pdf,2 rue Séraphin,13015.0,True,2-rue-seraphin-13015_ms_2021_00531_16-02-21.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,5 rue Séraphin  Arrêté de mise en sécuritdu 16/02/21,Arrêté de mise en sécuritdu 16/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/5_rue_-seraphin-13015_ms_2021_00529.pdf,5 rue Séraphin,13015.0,True,5_rue_-seraphin-13015_ms_2021_00529.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,223 avenue Roger Salengro : Arrêté de mise en sécurité urgente du 10/02/2021, Arrêté de mise en sécurité urgente du 10/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/223-av-roger-salengro-13015_msu_2021-00474_-du-10-02-21.pdf,223 avenue Roger Salengro,13015.0,True,223-av-roger-salengro-13015_msu_2021-00474_-du-10-02-21.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,225-227 avenue Roger Salengro : Arrêté de mise en sécurité urgente du 10/02/2021, Arrêté de mise en sécurité urgente du 10/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/225-227-av-roger-salengro_13015_msu_2021-00473-du-10-02-21.pdf,225-227 avenue Roger Salengro,13015.0,True,225-227-av-roger-salengro_13015_msu_2021-00473-du-10-02-21.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,232 avenue Roger Salengro   Arrêté de mise en sécurité urgente du 15/01/2021  Arrêté  de modification de mise en sécurité urgente du 01/03/2021, Arrêté de mise en sécurité urgente du 15/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/232-avenue-roger-salengro-13015_ms_2021_00188.pdf,232 avenue Roger Salengro,13015.0,True,232-avenue-roger-salengro-13015_ms_2021_00188.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,179 avenue Roger Salengro : Main levée de péril grave et imminent du  23/03/2021,Main levée de péril grave et imminent du  23/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/179-avenue-salengro-13015_ml_2021_00832_23-03-2021.pdf,179 avenue Roger Salengro,13015.0,True,179-avenue-salengro-13015_ml_2021_00832_23-03-2021.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,25 rue Edgar Quinet : Arrêté de mise en sécurité du 23/03/2021,Arrêté de mise en sécurité du 23/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/25-rue-edgar-quinet-13015_ms_2021_00840_23-03-2021.pdf,25 rue Edgar Quinet,13015.0,True,25-rue-edgar-quinet-13015_ms_2021_00840_23-03-2021.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",16ème arrondissement,29 boulevard Michel : Arrêté de péril du 13/10/2016 - Main levée du 14/09/2020,Main levée du 14/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_29-boulevard-michel-13016_2020_02000_vdm.pdf,29 boulevard Michel,13016.0,True,ml_29-boulevard-michel-13016_2020_02000_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INSÉCURITÉ IMMINENTE DES ÉQUIPEMENTS COMMUNS,,90 boulevard Sainte Marguerite - 13009 - Main Levée du 24/11/2020,Main Levée du 24/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-90-bd-st-marguerite-13009_2020_02777.pdf,90 boulevard Sainte Marguerite,13009.0,True,ml-90-bd-st-marguerite-13009_2020_02777.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INSÉCURITÉ IMMINENTE DES ÉQUIPEMENTS COMMUNS,,Traverse Kaddouz - rue de la Maurelle - 13013,Traverse Kaddouz - rue de la Maurelle - 13013,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/insecurite_2020_03062_vdm.pdf,Traverse Kaddouz - rue de la Maurelle - 13013,,True,insecurite_2020_03062_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,31A rue Curiol   Arrêté de mise en sécurité du 16/02/21,Arrêté de mise en sécurité du 16/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/31a_rue_curiol_13001_m-s_2021_00526.pdf,31A rue Curiol,13001.0,True,31a_rue_curiol_13001_m-s_2021_00526.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,41 rue d'Aubagne - 13001 : Interdiction d'occuper du 31/10/2019 - Abrogation de l'arrêté du 08/10/2020,Abrogation de l'arrêté du 08/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation-ppm_41-rue-d-aubagne-13001_2020_02306_vdm.pdf,41 rue d'Aubagne,13001.0,True,abrogation-ppm_41-rue-d-aubagne-13001_2020_02306_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,3 rue Francis Davso - 13001 : Interdiction d'occuper du 09/09/2020 - Abrogation de l'arrêté du 28/09/2020,Interdiction d'occuper du 09/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/3-rue-francis-davso-13001-ppm_2020_01912_vdm.pdf,3 rue Francis Davso,13001.0,True,3-rue-francis-davso-13001-ppm_2020_01912_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,62 rue Sénac de Meilhan - 13001,62 rue Sénac de Meilhan - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/62-rue-senac-de-meilhan-13001-ppm_2020_01913_vdm.pdf,62 rue Sénac de Meilhan - 13001,13001.0,True,62-rue-senac-de-meilhan-13001-ppm_2020_01913_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,61 rue Francis Davso - 13001 : Interdiction d'occuper du 08/10/2020 - Abrogation du 17/12/2020,Interdiction d'occuper du 08/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_61-rue-francis-davso-13001_2020_02290_vdm.pdf,61 rue Francis Davso,13001.0,True,ppm_61-rue-francis-davso-13001_2020_02290_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),1er arrondissement,47 rue de la Palud - 13001 : Interdiction d'occuper du 08/10/2020 - Arrêté de péril ordinaire du 18/12/2020,Interdiction d'occuper du 08/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_47-rue-de-la-palud-13001_2020_02307_vdm.pdf,47 rue de la Palud,13001.0,True,ppm_47-rue-de-la-palud-13001_2020_02307_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),2ème arrondissement,20 rue Miradou - 13002,20 rue Miradou - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-miradou-13002_arrete-de-police-generale-du-maire_2020_02573b.pdf,20 rue Miradou - 13002,13002.0,True,20-rue-miradou-13002_arrete-de-police-generale-du-maire_2020_02573b.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),2ème arrondissement,2 rue du Poirier - 13002,2 rue du Poirier - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_2-rue-du-poirier-13002_2020_02779_vdm.pdf,2 rue du Poirier - 13002,13002.0,True,ppm_2-rue-du-poirier-13002_2020_02779_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),2ème arrondissement,7 rue des Cartiers,7 rue des Cartiers,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-rue-des-cartiers-13002_ppm-2021_00034.pdf,7 rue des Cartiers,13002.0,True,7-rue-des-cartiers-13002_ppm-2021_00034.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),3ème arrondissement,119 boulevard National - 13003 : Arrêté partiel d'occupation du 13/08/2020 - Abrogation de l'arrêté partiel du 14/09/2020,Arrêté partiel d'occupation du 13/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_partiel_2020_01675-119-bd-national613003.pdf,119 boulevard National,13003.0,True,ppm_partiel_2020_01675-119-bd-national613003.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),3ème arrondissement,119 boulevard National - 13003 : Arrêté partiel d'occupation du 13/08/2020 - Abrogation de l'arrêté partiel du 14/09/2020,Abrogation de l'arrêté partiel du 14/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation-ppm_119-boulevard-national-13003_2020_01999_vdm.pdf,119 boulevard National,13003.0,True,abrogation-ppm_119-boulevard-national-13003_2020_01999_vdm.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),3ème arrondissement,27 rue Cavaignac - 13003,27 rue Cavaignac - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_2020_01692_-27-rue-cavaignac-13003-17.08.20.pdf,27 rue Cavaignac - 13003,13003.0,True,ppm_2020_01692_-27-rue-cavaignac-13003-17.txt
Problème date,CONSULTEZ LES DERNIERS ARRÊTÉS D'INTERDICTION D'OCCUPER PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE),3ème arrondissement,8 rue Eugène Pottier / 5 rue Hoche - 13003   Arrêté de mise en sécurité du 08/03/2021,8 rue Eugène Pottier / 5 rue Hoche - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_partiel-8-rue-eugene-pottier_5-rue-hoche-130032020_02408-vdm.pdf,8 rue Eugène Pottier / 5 rue Hoche,13003.0,True,ppm_partiel-8-rue-eugene-pottier_5-rue-hoche-130032020_02408-vdm.txt
